			"00000100000"	1
			"00010000000"	1
			"00010000010"	2
			"00010001010"	12
			"00010100000"	1
			"01000000110"	51
			"01000000111"	33
			"01000001110"	14
			"01000001111"	110
			"01010000010"	3
			"01010000011"	7
			"01010001010"	9
			"01010001011"	121
			"01010001110"	31
			"01010001111"	57
			"01010100010"	18
			"01010101010"	26
			"01100000101"	19
			"01100000111"	56
			"01100001111"	19
			"01110000011"	13
			"01110001011"	22
			"01110001111"	15
			"11100011111"	466
			"11101000101"	61
			"11101000111"	199
			"11110011011"	438
			"11110011111"	109
			"11111000011"	119

92			"00000000000"	1
			"00000000001"	1
			"00000000010"	1
			"00000000011"	1
			"00001000000"	1
			"00001000001"	1
			"00001000010"	1
			"00001000011"	1
			"00001000100"	4
			"00001000110"	4
			"00100100000"	89
			"00100100001"	20
			"00100110000"	16
			"01000001000"	26
			"01000001001"	40
			"01000101000"	57
			"01000101001"	16
			"01000111000"	17
			"01010000100"	124
			"01010001000"	2
			"01010001001"	4
			"01010001100"	172
			"01010101000"	58
			"01010101001"	4
			"01010101100"	24
			"01010111000"	5
			"01100101000"	732
			"01100101001"	100
			"01100111000"	87
			"01110101000"	80
			"01110101001"	4
			"01110111000"	3
			"10000010000"	2
			"10001000100"	4
			"10001000110"	6
			"10001010000"	2
			"10100000000"	2
			"10100000010"	2
			"10100110000"	12
			"11000011000"	26
			"11000111000"	17
			"11010000100"	72
			"11010001100"	128
			"11010011000"	2
			"11010111000"	5
			"11100111000"	61
			"11110000100"	10
			"11110111000"	1

93			"00000000000"	1
			"00000000011"	76
			"00000001000"	1
			"00000001011"	40
			"00000010001"	30
			"00000010011"	76
			"00000110001"	32
			"00001000011"	474
			"00001001011"	289
			"00001010011"	517
			"10011000100"	231
			"10011000111"	233
			"10011010101"	48

94			"00000000000"	1
			"00000000010"	54
			"00000010000"	7
			"00000100010"	3
			"00010000000"	1
			"00010010000"	1
			"00010100010"	1
			"00101100010"	40
			"00101100110"	12
			"00111100010"	16
			"00111100110"	4
			"01000000000"	2
			"01000010000"	3
			"01001000000"	3
			"01001000001"	3
			"01001000010"	10
			"01001000011"	4
			"01001010000"	9
			"01001010001"	5
			"01001100010"	351
			"01001100011"	91
			"01001100110"	28
			"01001100111"	8
			"01010000000"	38
			"01010010000"	5
			"01011000000"	18
			"01011010000"	8
			"01011100000"	730
			"01011100010"	376
			"01011100100"	192
			"01011100110"	12
			"11000011000"	3
			"11000011010"	6
			"11010011000"	3

95			"00000000000"	1
			"00000000100"	1
			"00010011001"	57
			"00010011101"	92
			"00110010101"	63
			"00110011001"	52
			"01000000000"	3
			"01000000100"	3
			"01100000000"	29
			"01100000010"	17
			"01110010101"	19
			"01110011001"	40
			"10110110001"	282
			"10110110101"	54
			"10111110001"	30
			"10111110101"	12
			"11100100000"	637
			"11100100010"	5
			"11101100000"	13
			"11101100010"	7
			"11110110001"	617
			"11110110101"	14

96			"00000000000"	1
			"00000001000"	1
			"00001000000"	1
			"00001001000"	83
			"00001010000"	1
			"00001011000"	9
			"00010001000"	4
			"00010001100"	2
			"00011001000"	12
			"01001000000"	2
			"01001000010"	18
			"01001001000"	20
			"01001001010"	1006
			"01001010000"	1
			"01001011000"	1
			"10000001000"	2
			"10000001100"	20
			"10001001000"	460
			"10001011000"	18
			"10010001100"	2
			"10100001100"	128
			"10100011100"	52
			"10101011100"	124
			"10110001100"	4
			"11001001000"	26
			"11001011000"	2
			"11101011000"	12
			"11101011100"	36

97			"00000000000"	2
			"00000001000"	14
			"00001100000"	11
			"00001101000"	9
			"00010000000"	1
			"00010001000"	11
			"10000101000"	45
			"10001101000"	1455
			"10010001000"	299
			"10010001100"	151
			"10110001000"	13
			"10110001100"	37

98			"00000000000"	1
			"00001000000"	1
			"00011001101"	24
			"00011011101"	27
			"00011111111"	188
			"00101000000"	4
			"00101001000"	38
			"00101011010"	2
			"00101011110"	7
			"00101011111"	4
			"00101101010"	238
			"00101111010"	16
			"00101111110"	429
			"00111001000"	74
			"00111001100"	136
			"00111001101"	28
			"00111011101"	89
			"00111011111"	57
			"00111111110"	135
			"00111111111"	38
			"01011111111"	40
			"01101000000"	2
			"01101001000"	4
			"01101101000"	40
			"01101101010"	238
			"01101111010"	110
			"01111001000"	4
			"01111001001"	18
			"01111001101"	2
			"01111011101"	2
			"01111101000"	44
			"01111111111"	8

99			"00000000000"	1
			"01000000000"	1
			"01001000000"	2
			"01001101100"	44
			"01010000000"	2
			"01010001000"	4
			"01011000000"	2
			"01011001000"	4
			"01011001100"	4
			"01011101100"	12
			"01101000000"	4
			"01101101100"	107
			"01111000000"	4
			"01111001000"	34
			"01111001100"	4
			"01111101100"	191
			"10000000000"	8
			"10000000010"	36
			"10000001010"	15
			"10001000000"	1
			"10001000010"	1
			"10001000100"	42
			"10001000110"	79
			"10100011001"	16
			"10101000000"	5
			"10101000010"	32
			"10101000100"	34
			"10101000110"	77
			"10101011001"	4
			"10101011101"	42
			"10101111101"	24
			"11000001010"	19
			"11001000000"	7
			"11001000010"	3
			"11001000100"	62
			"11001000110"	9
			"11001001010"	2
			"11001001100"	48
			"11001001110"	76
			"11001101100"	28
			"11101000000"	11
			"11101000010"	8
			"11101000100"	70
			"11101000110"	11
			"11101001010"	84
			"11101001100"	336
			"11101001110"	222
			"11101101100"	216

100
